item_id,store_id,ts,demand,price
item_054,store_004,1/1/19,368.1138049,$91.83
item_054,store_004,2/1/19,339.7385773,$91.83
item_054,store_004,3/1/19,303.5819348,$91.83
item_054,store_004,4/1/19,278.8835188,$89.72
item_054,store_004,5/1/19,199.2356746,$105.74
item_054,store_004,6/1/19,197.7419265,$104.57
item_054,store_004,7/1/19,208.4323004,$104.57
item_054,store_004,8/1/19,231.7830009,$104.57
item_054,store_004,9/1/19,261.5372266,$104.57
item_054,store_005,10/1/17,339.941611,$94.00
item_054,store_005,11/1/17,362.3099107,$94.00
item_054,store_005,12/1/17,367.9823202,$94.00
item_054,store_005,1/1/18,355.4389218,$94.00
item_054,store_005,2/1/18,328.0407092,$94.00
item_054,store_005,3/1/18,268.2325721,$99.73
item_054,store_005,4/1/18,261.0806238,$93.75
item_054,store_005,5/1/18,238.624399,$93.75
item_054,store_005,6/1/18,232.9296925,$93.75
item_054,store_005,7/1/18,245.5223963,$93.75
item_054,store_005,8/1/18,345.6568814,$80.11
item_054,store_005,9/1/18,311.7615966,$93.01
item_054,store_005,10/1/18,280.0610342,$106.96
item_054,store_005,11/1/18,298.489167,$106.96
item_054,store_005,12/1/18,303.1623838,$106.96
item_054,store_005,1/1/19,368.1138049,$91.83
item_054,store_005,2/1/19,339.7385773,$91.83
item_054,store_005,3/1/19,303.5819348,$91.83
item_054,store_005,4/1/19,278.8835188,$89.72
item_054,store_005,5/1/19,199.2356746,$105.74
item_054,store_005,6/1/19,197.7419265,$104.57
item_054,store_005,7/1/19,208.4323004,$104.57
item_054,store_005,8/1/19,231.7830009,$104.57
item_054,store_005,9/1/19,261.5372266,$104.57
item_055,store_001,10/1/17,397.4879667,$96.93
item_055,store_001,11/1/17,393.9467978,$96.93
item_055,store_001,12/1/17,380.7032012,$96.93
item_055,store_001,1/1/18,361.3057879,$96.93
item_055,store_001,2/1/18,340.9520791,$96.93
item_055,store_001,3/1/18,325.0958347,$96.93
item_055,store_001,4/1/18,317.9857225,$96.93
item_055,store_001,5/1/18,230.4464317,$121.03
item_055,store_001,6/1/18,239.9384513,$121.03
item_055,store_001,7/1/18,253.8410666,$121.03
item_055,store_001,8/1/18,268.429083,$121.03
item_055,store_001,9/1/18,279.7936533,$121.03
item_055,store_001,10/1/18,364.9258831,$102.62
item_055,store_001,11/1/18,283.8181331,$120.61
item_055,store_001,12/1/18,274.276812,$120.61
item_055,store_001,1/1/19,260.3019869,$120.61
item_055,store_001,2/1/19,245.6382006,$120.61
item_055,store_001,3/1/19,234.214603,$120.61
item_055,store_001,4/1/19,229.0921378,$120.61
item_055,store_001,5/1/19,231.6433654,$120.61
item_055,store_001,6/1/19,246.6526075,$118.82
item_055,store_001,7/1/19,260.9442573,$118.82
item_055,store_001,8/1/19,275.9404877,$118.82
item_055,store_001,9/1/19,287.6230707,$118.82
item_055,store_002,10/1/17,397.4879667,$96.93
item_055,store_002,11/1/17,393.9467978,$96.93
item_055,store_002,12/1/17,380.7032012,$96.93
item_055,store_002,1/1/18,361.3057879,$96.93
item_055,store_002,2/1/18,340.9520791,$96.93
item_055,store_002,3/1/18,325.0958347,$96.93
item_055,store_002,4/1/18,317.9857225,$96.93
item_055,store_002,5/1/18,230.4464317,$121.03
item_055,store_002,6/1/18,239.9384513,$121.03
item_055,store_002,7/1/18,253.8410666,$121.03
item_055,store_002,8/1/18,268.429083,$121.03
item_055,store_002,9/1/18,279.7936533,$121.03
item_055,store_002,10/1/18,364.9258831,$102.62
item_055,store_002,11/1/18,283.8181331,$120.61
item_055,store_002,12/1/18,274.276812,$120.61
item_055,store_002,1/1/19,260.3019869,$120.61
item_055,store_002,2/1/19,245.6382006,$120.61
item_055,store_002,3/1/19,234.214603,$120.61
item_055,store_002,4/1/19,229.0921378,$120.61
item_055,store_002,5/1/19,231.6433654,$120.61
item_055,store_002,6/1/19,246.6526075,$118.82
item_055,store_002,7/1/19,260.9442573,$118.82
item_055,store_002,8/1/19,275.9404877,$118.82
item_055,store_002,9/1/19,287.6230707,$118.82
item_055,store_003,10/1/17,397.4879667,$96.93
item_055,store_003,11/1/17,393.9467978,$96.93
item_055,store_003,12/1/17,380.7032012,$96.93
item_055,store_003,1/1/18,361.3057879,$96.93
item_055,store_003,2/1/18,340.9520791,$96.93
item_055,store_003,3/1/18,325.0958347,$96.93
item_055,store_003,4/1/18,317.9857225,$96.93
item_055,store_003,5/1/18,230.4464317,$121.03
item_055,store_003,6/1/18,239.9384513,$121.03
item_055,store_003,7/1/18,253.8410666,$121.03
item_055,store_003,8/1/18,268.429083,$121.03
item_055,store_003,9/1/18,279.7936533,$121.03
item_055,store_003,10/1/18,364.9258831,$102.62
item_055,store_003,11/1/18,283.8181331,$120.61
item_055,store_003,12/1/18,274.276812,$120.61
item_055,store_003,1/1/19,260.3019869,$120.61
item_055,store_003,2/1/19,245.6382006,$120.61
item_055,store_003,3/1/19,234.214603,$120.61
item_055,store_003,4/1/19,229.0921378,$120.61
item_055,store_003,5/1/19,231.6433654,$120.61
item_055,store_003,6/1/19,246.6526075,$118.82
item_055,store_003,7/1/19,260.9442573,$118.82
item_055,store_003,8/1/19,275.9404877,$118.82
item_055,store_003,9/1/19,287.6230707,$118.82
item_055,store_004,10/1/17,397.4879667,$96.93
item_055,store_004,11/1/17,393.9467978,$96.93
item_055,store_004,12/1/17,380.7032012,$96.93
item_055,store_004,1/1/18,361.3057879,$96.93
item_055,store_004,2/1/18,340.9520791,$96.93
item_055,store_004,3/1/18,325.0958347,$96.93
item_055,store_004,4/1/18,317.9857225,$96.93
item_055,store_004,5/1/18,230.4464317,$121.03
item_055,store_004,6/1/18,239.9384513,$121.03
item_055,store_004,7/1/18,253.8410666,$121.03
item_055,store_004,8/1/18,268.429083,$121.03
item_055,store_004,9/1/18,279.7936533,$121.03
item_055,store_004,10/1/18,364.9258831,$102.62
item_055,store_004,11/1/18,283.8181331,$120.61
item_055,store_004,12/1/18,274.276812,$120.61
item_055,store_004,1/1/19,260.3019869,$120.61
item_055,store_004,2/1/19,245.6382006,$120.61
item_055,store_004,3/1/19,234.214603,$120.61
item_055,store_004,4/1/19,229.0921378,$120.61
item_055,store_004,5/1/19,231.6433654,$120.61
item_055,store_004,6/1/19,246.6526075,$118.82
item_055,store_004,7/1/19,260.9442573,$118.82
item_055,store_004,8/1/19,275.9404877,$118.82
item_055,store_004,9/1/19,287.6230707,$118.82
item_055,store_005,10/1/17,397.4879667,$96.93
item_055,store_005,11/1/17,393.9467978,$96.93
item_055,store_005,12/1/17,380.7032012,$96.93
item_055,store_005,1/1/18,361.3057879,$96.93
item_055,store_005,2/1/18,340.9520791,$96.93
item_055,store_005,3/1/18,325.0958347,$96.93
item_055,store_005,4/1/18,317.9857225,$96.93
item_055,store_005,5/1/18,230.4464317,$121.03
item_055,store_005,6/1/18,239.9384513,$121.03
item_055,store_005,7/1/18,253.8410666,$121.03
item_055,store_005,8/1/18,268.429083,$121.03
item_055,store_005,9/1/18,279.7936533,$121.03
item_055,store_005,10/1/18,364.9258831,$102.62
item_055,store_005,11/1/18,283.8181331,$120.61
item_055,store_005,12/1/18,274.276812,$120.61
item_055,store_005,1/1/19,260.3019869,$120.61
item_055,store_005,2/1/19,245.6382006,$120.61
item_055,store_005,3/1/19,234.214603,$120.61
item_055,store_005,4/1/19,229.0921378,$120.61
item_055,store_005,5/1/19,231.6433654,$120.61
item_055,store_005,6/1/19,246.6526075,$118.82
item_055,store_005,7/1/19,260.9442573,$118.82
item_055,store_005,8/1/19,275.9404877,$118.82
item_055,store_005,9/1/19,287.6230707,$118.82
item_056,store_001,10/1/17,204.9608236,$110.00
item_056,store_001,11/1/17,249.6778524,$97.93
item_056,store_001,12/1/17,200.3567943,$123.61
item_056,store_001,1/1/18,238.4546411,$123.61
item_056,store_001,2/1/18,280.1394632,$123.61
item_056,store_001,3/1/18,469.6984352,$94.56
item_056,store_001,4/1/18,495.6797295,$94.56
item_056,store_001,5/1/18,489.7076951,$94.56
item_056,store_001,6/1/18,453.3825336,$94.56
item_056,store_001,7/1/18,396.4375428,$94.56
item_056,store_001,8/1/18,334.131087,$94.56
item_056,store_001,9/1/18,283.1581306,$94.56
item_056,store_001,10/1/18,257.1768363,$94.56
item_056,store_001,11/1/18,263.1488707,$94.56
item_056,store_001,12/1/18,299.4740322,$94.56
item_056,store_001,1/1/19,378.456792,$90.85
item_056,store_001,2/1/19,444.6157226,$90.85
item_056,store_001,3/1/19,498.7403913,$90.85
item_056,store_001,4/1/19,526.3281369,$90.85
item_056,store_001,5/1/19,519.9868451,$90.85
item_056,store_001,6/1/19,481.4156601,$90.85
item_056,store_001,7/1/19,260.0695621,$125.24
item_056,store_001,8/1/19,219.1955002,$125.24
item_056,store_001,9/1/19,185.7564007,$125.24
item_056,store_002,10/1/17,204.9608236,$110.00
item_056,store_002,11/1/17,249.6778524,$97.93
item_056,store_002,12/1/17,200.3567943,$123.61
item_056,store_002,1/1/18,238.4546411,$123.61
item_056,store_002,2/1/18,280.1394632,$123.61
item_056,store_002,3/1/18,469.6984352,$94.56
item_056,store_002,4/1/18,495.6797295,$94.56
item_056,store_002,5/1/18,489.7076951,$94.56
item_056,store_002,6/1/18,453.3825336,$94.56
item_056,store_002,7/1/18,396.4375428,$94.56
item_056,store_002,8/1/18,334.131087,$94.56
item_056,store_002,9/1/18,283.1581306,$94.56
item_056,store_002,10/1/18,257.1768363,$94.56
item_056,store_002,11/1/18,263.1488707,$94.56
item_056,store_002,12/1/18,299.4740322,$94.56
item_056,store_002,1/1/19,378.456792,$90.85
item_056,store_002,2/1/19,444.6157226,$90.85
item_056,store_002,3/1/19,498.7403913,$90.85
item_056,store_002,4/1/19,526.3281369,$90.85
item_056,store_002,5/1/19,519.9868451,$90.85
item_056,store_002,6/1/19,481.4156601,$90.85
item_056,store_002,7/1/19,260.0695621,$125.24
item_056,store_002,8/1/19,219.1955002,$125.24
item_056,store_002,9/1/19,185.7564007,$125.24
item_056,store_003,10/1/17,204.9608236,$110.00
item_056,store_003,11/1/17,249.6778524,$97.93
item_056,store_003,12/1/17,200.3567943,$123.61
item_056,store_003,1/1/18,238.4546411,$123.61
item_056,store_003,2/1/18,280.1394632,$123.61
item_056,store_003,3/1/18,469.6984352,$94.56
item_056,store_003,4/1/18,495.6797295,$94.56
item_056,store_003,5/1/18,489.7076951,$94.56
item_056,store_003,6/1/18,453.3825336,$94.56
item_056,store_003,7/1/18,396.4375428,$94.56
item_056,store_003,8/1/18,334.131087,$94.56
item_056,store_003,9/1/18,283.1581306,$94.56
item_056,store_003,10/1/18,257.1768363,$94.56
item_056,store_003,11/1/18,263.1488707,$94.56
item_056,store_003,12/1/18,299.4740322,$94.56
item_056,store_003,1/1/19,378.456792,$90.85
item_056,store_003,2/1/19,444.6157226,$90.85
item_056,store_003,3/1/19,498.7403913,$90.85
item_056,store_003,4/1/19,526.3281369,$90.85
item_056,store_003,5/1/19,519.9868451,$90.85
item_056,store_003,6/1/19,481.4156601,$90.85
item_056,store_003,7/1/19,260.0695621,$125.24
item_056,store_003,8/1/19,219.1955002,$125.24
item_056,store_003,9/1/19,185.7564007,$125.24
item_056,store_004,10/1/17,204.9608236,$110.00
item_056,store_004,11/1/17,249.6778524,$97.93
item_056,store_004,12/1/17,200.3567943,$123.61
item_056,store_004,1/1/18,238.4546411,$123.61
item_056,store_004,2/1/18,280.1394632,$123.61
item_056,store_004,3/1/18,469.6984352,$94.56
item_056,store_004,4/1/18,495.6797295,$94.56
item_056,store_004,5/1/18,489.7076951,$94.56
item_056,store_004,6/1/18,453.3825336,$94.56
item_056,store_004,7/1/18,396.4375428,$94.56
item_056,store_004,8/1/18,334.131087,$94.56
item_056,store_004,9/1/18,283.1581306,$94.56
item_056,store_004,10/1/18,257.1768363,$94.56
item_056,store_004,11/1/18,263.1488707,$94.56
item_056,store_004,12/1/18,299.4740322,$94.56
item_056,store_004,1/1/19,378.456792,$90.85
item_056,store_004,2/1/19,444.6157226,$90.85
item_056,store_004,3/1/19,498.7403913,$90.85
item_056,store_004,4/1/19,526.3281369,$90.85
item_056,store_004,5/1/19,519.9868451,$90.85
item_056,store_004,6/1/19,481.4156601,$90.85
item_056,store_004,7/1/19,260.0695621,$125.24
item_056,store_004,8/1/19,219.1955002,$125.24
item_056,store_004,9/1/19,185.7564007,$125.24
item_056,store_005,10/1/17,204.9608236,$110.00
item_056,store_005,11/1/17,249.6778524,$97.93
item_056,store_005,12/1/17,200.3567943,$123.61
item_056,store_005,1/1/18,238.4546411,$123.61
item_056,store_005,2/1/18,280.1394632,$123.61
item_056,store_005,3/1/18,469.6984352,$94.56
item_056,store_005,4/1/18,495.6797295,$94.56
item_056,store_005,5/1/18,489.7076951,$94.56
item_056,store_005,6/1/18,453.3825336,$94.56
item_056,store_005,7/1/18,396.4375428,$94.56
item_056,store_005,8/1/18,334.131087,$94.56
item_056,store_005,9/1/18,283.1581306,$94.56
item_056,store_005,10/1/18,257.1768363,$94.56
item_056,store_005,11/1/18,263.1488707,$94.56
item_056,store_005,12/1/18,299.4740322,$94.56
item_056,store_005,1/1/19,378.456792,$90.85
item_056,store_005,2/1/19,444.6157226,$90.85
item_056,store_005,3/1/19,498.7403913,$90.85
item_056,store_005,4/1/19,526.3281369,$90.85
item_056,store_005,5/1/19,519.9868451,$90.85
item_056,store_005,6/1/19,481.4156601,$90.85
item_056,store_005,7/1/19,260.0695621,$125.24
item_056,store_005,8/1/19,219.1955002,$125.24
item_056,store_005,9/1/19,185.7564007,$125.24
item_057,store_001,10/1/17,309.6118185,$90.47
item_057,store_001,11/1/17,327.1909304,$90.47
item_057,store_001,12/1/17,342.2308127,$90.47
item_057,store_001,1/1/18,350.7015411,$90.47
item_057,store_001,2/1/18,350.3333908,$90.47
item_057,store_001,3/1/18,341.2250073,$90.47
item_057,store_001,4/1/18,325.8169746,$90.47
item_057,store_001,5/1/18,308.2378628,$90.47
item_057,store_001,6/1/18,293.1979805,$90.47
item_057,store_001,7/1/18,284.7272521,$90.47
item_057,store_001,8/1/18,285.0954024,$90.47
item_057,store_001,9/1/18,294.2037859,$90.47
item_057,store_001,10/1/18,309.6118185,$90.47
item_057,store_001,11/1/18,327.7235715,$90.37
item_057,store_001,12/1/18,342.7879375,$90.37
item_057,store_001,1/1/19,297.4199759,$100.98
item_057,store_001,2/1/19,297.1077581,$100.98
item_057,store_001,3/1/19,325.6296843,$93.34
item_057,store_001,4/1/19,310.9258593,$93.34
item_057,store_001,5/1/19,234.3729414,$108.60
item_057,store_001,6/1/19,279.3005452,$93.45
item_057,store_001,7/1/19,242.6651045,$100.65
item_057,store_001,8/1/19,242.9788688,$100.65
item_057,store_001,9/1/19,230.3560305,$106.50
item_057,store_002,10/1/17,309.6118185,$90.47
item_057,store_002,11/1/17,327.1909304,$90.47
item_057,store_002,12/1/17,342.2308127,$90.47
item_057,store_002,1/1/18,350.7015411,$90.47
item_057,store_002,2/1/18,350.3333908,$90.47
item_057,store_002,3/1/18,341.2250073,$90.47
item_057,store_002,4/1/18,325.8169746,$90.47
item_057,store_002,5/1/18,308.2378628,$90.47
item_057,store_002,6/1/18,293.1979805,$90.47
item_057,store_002,7/1/18,284.7272521,$90.47
item_057,store_002,8/1/18,285.0954024,$90.47
item_057,store_002,9/1/18,294.2037859,$90.47
item_057,store_002,10/1/18,309.6118185,$90.47
item_057,store_002,11/1/18,327.7235715,$90.37
item_057,store_002,12/1/18,342.7879375,$90.37
item_057,store_002,1/1/19,297.4199759,$100.98
item_057,store_002,2/1/19,297.1077581,$100.98
item_057,store_002,3/1/19,325.6296843,$93.34
item_057,store_002,4/1/19,310.9258593,$93.34
item_057,store_002,5/1/19,234.3729414,$108.60
item_057,store_002,6/1/19,279.3005452,$93.45
item_057,store_002,7/1/19,242.6651045,$100.65
item_057,store_002,8/1/19,242.9788688,$100.65
item_057,store_002,9/1/19,230.3560305,$106.50
item_057,store_003,10/1/17,309.6118185,$90.47
item_057,store_003,11/1/17,327.1909304,$90.47
item_057,store_003,12/1/17,342.2308127,$90.47
item_057,store_003,1/1/18,350.7015411,$90.47
item_057,store_003,2/1/18,350.3333908,$90.47
item_057,store_003,3/1/18,341.2250073,$90.47
item_057,store_003,4/1/18,325.8169746,$90.47
item_057,store_003,5/1/18,308.2378628,$90.47
item_057,store_003,6/1/18,293.1979805,$90.47
item_057,store_003,7/1/18,284.7272521,$90.47
item_057,store_003,8/1/18,285.0954024,$90.47
item_057,store_003,9/1/18,294.2037859,$90.47
item_057,store_003,10/1/18,309.6118185,$90.47
item_057,store_003,11/1/18,327.7235715,$90.37
item_057,store_003,12/1/18,342.7879375,$90.37
item_057,store_003,1/1/19,297.4199759,$100.98
item_057,store_003,2/1/19,297.1077581,$100.98
item_057,store_003,3/1/19,325.6296843,$93.34
item_057,store_003,4/1/19,310.9258593,$93.34
item_057,store_003,5/1/19,234.3729414,$108.60
item_057,store_003,6/1/19,279.3005452,$93.45
item_057,store_003,7/1/19,242.6651045,$100.65
item_057,store_003,8/1/19,242.9788688,$100.65
item_057,store_003,9/1/19,230.3560305,$106.50
item_057,store_004,10/1/17,309.6118185,$90.47
item_057,store_004,11/1/17,327.1909304,$90.47
item_057,store_004,12/1/17,342.2308127,$90.47
item_057,store_004,1/1/18,350.7015411,$90.47
item_057,store_004,2/1/18,350.3333908,$90.47
item_057,store_004,3/1/18,341.2250073,$90.47
item_057,store_004,4/1/18,325.8169746,$90.47
item_057,store_004,5/1/18,308.2378628,$90.47
item_057,store_004,6/1/18,293.1979805,$90.47
item_057,store_004,7/1/18,284.7272521,$90.47
item_057,store_004,8/1/18,285.0954024,$90.47
item_057,store_004,9/1/18,294.2037859,$90.47
item_057,store_004,10/1/18,309.6118185,$90.47
item_057,store_004,11/1/18,327.7235715,$90.37
item_057,store_004,12/1/18,342.7879375,$90.37
item_057,store_004,1/1/19,297.4199759,$100.98
item_057,store_004,2/1/19,297.1077581,$100.98
item_057,store_004,3/1/19,325.6296843,$93.34
item_057,store_004,4/1/19,310.9258593,$93.34
item_057,store_004,5/1/19,234.3729414,$108.60
item_057,store_004,6/1/19,279.3005452,$93.45
item_057,store_004,7/1/19,242.6651045,$100.65
item_057,store_004,8/1/19,242.9788688,$100.65
item_057,store_004,9/1/19,230.3560305,$106.50
item_057,store_005,10/1/17,309.6118185,$90.47
item_057,store_005,11/1/17,327.1909304,$90.47
item_057,store_005,12/1/17,342.2308127,$90.47
item_057,store_005,1/1/18,350.7015411,$90.47
item_057,store_005,2/1/18,350.3333908,$90.47
item_057,store_005,3/1/18,341.2250073,$90.47
item_057,store_005,4/1/18,325.8169746,$90.47
item_057,store_005,5/1/18,308.2378628,$90.47
item_057,store_005,6/1/18,293.1979805,$90.47
item_057,store_005,7/1/18,284.7272521,$90.47
item_057,store_005,8/1/18,285.0954024,$90.47
item_057,store_005,9/1/18,294.2037859,$90.47
item_057,store_005,10/1/18,309.6118185,$90.47
item_057,store_005,11/1/18,327.7235715,$90.37
item_057,store_005,12/1/18,342.7879375,$90.37
item_057,store_005,1/1/19,297.4199759,$100.98
item_057,store_005,2/1/19,297.1077581,$100.98
item_057,store_005,3/1/19,325.6296843,$93.34
item_057,store_005,4/1/19,310.9258593,$93.34
item_057,store_005,5/1/19,234.3729414,$108.60
item_057,store_005,6/1/19,279.3005452,$93.45
item_057,store_005,7/1/19,242.6651045,$100.65
item_057,store_005,8/1/19,242.9788688,$100.65
item_057,store_005,9/1/19,230.3560305,$106.50
item_058,store_001,10/1/17,297.12965,$90.00
item_058,store_001,11/1/17,304.8824542,$90.00
item_058,store_001,12/1/17,311.3270088,$90.00
item_058,store_001,1/1/18,368.127589,$81.07
item_058,store_001,2/1/18,367.4969887,$81.07
item_058,store_001,3/1/18,362.4168878,$81.07
item_058,store_001,4/1/18,354.2484953,$81.07
item_058,store_001,5/1/18,345.1805253,$81.07
item_058,store_001,6/1/18,337.6427331,$81.07
item_058,store_001,7/1/18,266.8655707,$94.09
item_058,store_001,8/1/18,304.615274,$86.26
item_058,store_001,9/1/18,309.2444801,$86.26
item_058,store_001,10/1/18,316.6878702,$86.26
item_058,store_001,11/1/18,264.3801716,$98.97
item_058,store_001,12/1/18,269.9685957,$98.97
item_058,store_001,1/1/19,272.9251515,$98.97
item_058,store_001,2/1/19,270.6859825,$99.40
item_058,store_001,3/1/19,409.7310013,$74.70
item_058,store_001,4/1/19,400.4962119,$74.70
item_058,store_001,5/1/19,338.456154,$82.14
item_058,store_001,6/1/19,331.0652036,$82.14
item_058,store_001,7/1/19,327.1550211,$82.14
item_058,store_001,8/1/19,327.7733369,$82.14
item_058,store_001,9/1/19,377.7500125,$75.48
item_058,store_002,10/1/17,297.12965,$90.00
item_058,store_002,11/1/17,304.8824542,$90.00
item_058,store_002,12/1/17,311.3270088,$90.00
item_058,store_002,1/1/18,368.127589,$81.07
item_058,store_002,2/1/18,367.4969887,$81.07
item_058,store_002,3/1/18,362.4168878,$81.07
item_058,store_002,4/1/18,354.2484953,$81.07
item_058,store_002,5/1/18,345.1805253,$81.07
item_058,store_002,6/1/18,337.6427331,$81.07
item_058,store_002,7/1/18,266.8655707,$94.09
item_058,store_002,8/1/18,304.615274,$86.26
item_058,store_002,9/1/18,309.2444801,$86.26
item_058,store_002,10/1/18,316.6878702,$86.26
item_058,store_002,11/1/18,264.3801716,$98.97
item_058,store_002,12/1/18,269.9685957,$98.97
item_058,store_002,1/1/19,272.9251515,$98.97
item_058,store_002,2/1/19,270.6859825,$99.40
item_058,store_002,3/1/19,409.7310013,$74.70
item_058,store_002,4/1/19,400.4962119,$74.70
item_058,store_002,5/1/19,338.456154,$82.14
item_058,store_002,6/1/19,331.0652036,$82.14
item_058,store_002,7/1/19,327.1550211,$82.14
item_058,store_002,8/1/19,327.7733369,$82.14
item_058,store_002,9/1/19,377.7500125,$75.48
item_058,store_003,10/1/17,297.12965,$90.00
item_058,store_003,11/1/17,304.8824542,$90.00
item_058,store_003,12/1/17,311.3270088,$90.00
item_058,store_003,1/1/18,368.127589,$81.07
item_058,store_003,2/1/18,367.4969887,$81.07
item_058,store_003,3/1/18,362.4168878,$81.07
item_058,store_003,4/1/18,354.2484953,$81.07
item_058,store_003,5/1/18,345.1805253,$81.07
item_058,store_003,6/1/18,337.6427331,$81.07
item_058,store_003,7/1/18,266.8655707,$94.09
item_058,store_003,8/1/18,304.615274,$86.26
item_058,store_003,9/1/18,309.2444801,$86.26
item_058,store_003,10/1/18,316.6878702,$86.26
item_058,store_003,11/1/18,264.3801716,$98.97
item_058,store_003,12/1/18,269.9685957,$98.97
item_058,store_003,1/1/19,272.9251515,$98.97
item_058,store_003,2/1/19,270.6859825,$99.40
item_058,store_003,3/1/19,409.7310013,$74.70
item_058,store_003,4/1/19,400.4962119,$74.70
item_058,store_003,5/1/19,338.456154,$82.14
item_058,store_003,6/1/19,331.0652036,$82.14
item_058,store_003,7/1/19,327.1550211,$82.14
item_058,store_003,8/1/19,327.7733369,$82.14
item_058,store_003,9/1/19,377.7500125,$75.48
item_058,store_004,10/1/17,297.12965,$90.00
item_058,store_004,11/1/17,304.8824542,$90.00
item_058,store_004,12/1/17,311.3270088,$90.00
item_058,store_004,1/1/18,368.127589,$81.07
item_058,store_004,2/1/18,367.4969887,$81.07
item_058,store_004,3/1/18,362.4168878,$81.07
item_058,store_004,4/1/18,354.2484953,$81.07
item_058,store_004,5/1/18,345.1805253,$81.07
item_058,store_004,6/1/18,337.6427331,$81.07
item_058,store_004,7/1/18,266.8655707,$94.09
item_058,store_004,8/1/18,304.615274,$86.26
item_058,store_004,9/1/18,309.2444801,$86.26
item_058,store_004,10/1/18,316.6878702,$86.26
item_058,store_004,11/1/18,264.3801716,$98.97
item_058,store_004,12/1/18,269.9685957,$98.97
item_058,store_004,1/1/19,272.9251515,$98.97
item_058,store_004,2/1/19,270.6859825,$99.40
item_058,store_004,3/1/19,409.7310013,$74.70
item_058,store_004,4/1/19,400.4962119,$74.70
item_058,store_004,5/1/19,338.456154,$82.14
item_058,store_004,6/1/19,331.0652036,$82.14
item_058,store_004,7/1/19,327.1550211,$82.14
item_058,store_004,8/1/19,327.7733369,$82.14
item_058,store_004,9/1/19,377.7500125,$75.48
item_058,store_005,10/1/17,297.12965,$90.00
item_058,store_005,11/1/17,304.8824542,$90.00
item_058,store_005,12/1/17,311.3270088,$90.00
item_058,store_005,1/1/18,368.127589,$81.07
item_058,store_005,2/1/18,367.4969887,$81.07
item_058,store_005,3/1/18,362.4168878,$81.07
item_058,store_005,4/1/18,354.2484953,$81.07
item_058,store_005,5/1/18,345.1805253,$81.07
item_058,store_005,6/1/18,337.6427331,$81.07
item_058,store_005,7/1/18,266.8655707,$94.09
item_058,store_005,8/1/18,304.615274,$86.26
item_058,store_005,9/1/18,309.2444801,$86.26
item_058,store_005,10/1/18,316.6878702,$86.26
item_058,store_005,11/1/18,264.3801716,$98.97
item_058,store_005,12/1/18,269.9685957,$98.97
item_058,store_005,1/1/19,272.9251515,$98.97
item_058,store_005,2/1/19,270.6859825,$99.40
item_058,store_005,3/1/19,409.7310013,$74.70
item_058,store_005,4/1/19,400.4962119,$74.70
item_058,store_005,5/1/19,338.456154,$82.14
item_058,store_005,6/1/19,331.0652036,$82.14
item_058,store_005,7/1/19,327.1550211,$82.14
item_058,store_005,8/1/19,327.7733369,$82.14
item_058,store_005,9/1/19,377.7500125,$75.48
item_059,store_001,10/1/17,207.4841875,$108.42
item_059,store_001,11/1/17,208.1603489,$99.51
item_059,store_001,12/1/17,197.1809832,$99.51
item_059,store_001,1/1/18,205.9979227,$99.51
item_059,store_001,2/1/18,232.2486755,$99.51
item_059,store_001,3/1/18,268.8993736,$99.51
item_059,store_001,4/1/18,306.1294921,$99.51
item_059,store_001,5/1/18,333.9632508,$99.51
item_059,store_001,6/1/18,492.9581822,$78.43
item_059,store_001,7/1/18,284.1737949,$111.29
item_059,store_001,8/1/18,261.9803817,$111.29
item_059,store_001,9/1/18,230.9944479,$111.29
item_059,store_001,10/1/18,199.5186494,$111.29
item_059,store_001,11/1/18,213.82805,$97.74
item_059,store_001,12/1/18,202.5497428,$97.74
item_059,store_001,1/1/19,211.6067462,$97.74
item_059,store_001,2/1/19,238.5722433,$97.74
item_059,store_001,3/1/19,276.220851,$97.74
item_059,store_001,4/1/19,314.4646553,$97.74
item_059,store_001,5/1/19,343.0562596,$97.74
item_059,store_001,6/1/19,354.3345668,$97.74
item_059,store_001,7/1/19,345.2775635,$97.74
item_059,store_001,8/1/19,318.3120664,$97.74
item_059,store_001,9/1/19,280.6634587,$97.74
item_059,store_002,10/1/17,207.4841875,$108.42
item_059,store_002,11/1/17,208.1603489,$99.51
item_059,store_002,12/1/17,197.1809832,$99.51
item_059,store_002,1/1/18,205.9979227,$99.51
item_059,store_002,2/1/18,232.2486755,$99.51
item_059,store_002,3/1/18,268.8993736,$99.51
item_059,store_002,4/1/18,306.1294921,$99.51
item_059,store_002,5/1/18,333.9632508,$99.51
item_059,store_002,6/1/18,492.9581822,$78.43
item_059,store_002,7/1/18,284.1737949,$111.29
item_059,store_002,8/1/18,261.9803817,$111.29
item_059,store_002,9/1/18,230.9944479,$111.29
item_059,store_002,10/1/18,199.5186494,$111.29
item_059,store_002,11/1/18,213.82805,$97.74
item_059,store_002,12/1/18,202.5497428,$97.74
item_059,store_002,1/1/19,211.6067462,$97.74
item_059,store_002,2/1/19,238.5722433,$97.74
item_059,store_002,3/1/19,276.220851,$97.74
item_059,store_002,4/1/19,314.4646553,$97.74
item_059,store_002,5/1/19,343.0562596,$97.74
item_059,store_002,6/1/19,354.3345668,$97.74
item_059,store_002,7/1/19,345.2775635,$97.74
item_059,store_002,8/1/19,318.3120664,$97.74
item_059,store_002,9/1/19,280.6634587,$97.74
